Parent	Child	CNA_gains	CNA_losses	SNVs	WGD	Truncal	tumour_id	is_clonal
20	21	8	29	20	FALSE	No	CRUKSIM023	FALSE
18	19	5	32	147	FALSE	No	CRUKSIM023	FALSE
18	20	10	40	9	FALSE	No	CRUKSIM023	FALSE
26	14	7	33	133	TRUE	No	CRUKSIM023	FALSE
28	7	9	20	40	FALSE	No	CRUKSIM023	FALSE
25	26	8	40	131	TRUE	No	CRUKSIM023	FALSE
25	28	2	29	96	FALSE	No	CRUKSIM023	FALSE
24	25	6	34	22	FALSE	No	CRUKSIM023	FALSE
24	29	11	36	41	FALSE	No	CRUKSIM023	FALSE
23	24	3	35	7	FALSE	No	CRUKSIM023	FALSE
22	23	9	48	6	TRUE	No	CRUKSIM023	FALSE
17	18	4	46	65	FALSE	No	CRUKSIM023	FALSE
17	22	8	40	72	FALSE	No	CRUKSIM023	FALSE
32	17	11	77	110	FALSE	Yes	CRUKSIM023	TRUE
24	1	20	31	63	FALSE	No	CRUKSIM024	FALSE
23	24	8	38	43	FALSE	No	CRUKSIM024	FALSE
19	20	12	38	58	FALSE	No	CRUKSIM024	FALSE
19	23	13	31	57	FALSE	No	CRUKSIM024	FALSE
28	6	9	24	53	FALSE	No	CRUKSIM024	FALSE
30	11	6	24	37	FALSE	No	CRUKSIM024	FALSE
29	30	5	26	45	FALSE	No	CRUKSIM024	FALSE
27	28	10	27	48	FALSE	No	CRUKSIM024	FALSE
27	29	10	23	120	FALSE	No	CRUKSIM024	FALSE
26	27	8	21	37	FALSE	No	CRUKSIM024	FALSE
25	26	11	30	130	FALSE	No	CRUKSIM024	FALSE
25	31	12	33	7	TRUE	No	CRUKSIM024	FALSE
18	19	17	42	59	FALSE	No	CRUKSIM024	FALSE
18	25	17	50	101	FALSE	No	CRUKSIM024	FALSE
17	18	18	57	22	TRUE	No	CRUKSIM024	FALSE
32	17	44	55	220	FALSE	Yes	CRUKSIM024	TRUE
22	23	3	21	61	FALSE	No	CRUKSIM025	FALSE
21	22	1	21	47	FALSE	No	CRUKSIM025	FALSE
25	16	3	16	39	FALSE	No	CRUKSIM025	FALSE
20	21	2	16	64	FALSE	No	CRUKSIM025	FALSE
20	25	4	19	40	FALSE	No	CRUKSIM025	FALSE
19	7	4	24	101	FALSE	No	CRUKSIM025	FALSE
19	20	5	42	122	TRUE	No	CRUKSIM025	FALSE
27	28	6	24	70	TRUE	No	CRUKSIM025	FALSE
27	15	5	26	12	FALSE	No	CRUKSIM025	FALSE
18	19	10	34	48	FALSE	No	CRUKSIM025	FALSE
18	27	5	27	34	FALSE	No	CRUKSIM025	FALSE
31	8	6	30	25	FALSE	No	CRUKSIM025	FALSE
30	31	9	28	46	FALSE	No	CRUKSIM025	FALSE
17	18	5	30	31	FALSE	No	CRUKSIM025	FALSE
17	30	12	42	60	FALSE	No	CRUKSIM025	FALSE
32	17	20	50	200	FALSE	Yes	CRUKSIM025	TRUE
24	1	9	17	4	FALSE	No	CRUKSIM026	FALSE
25	15	7	28	63	FALSE	No	CRUKSIM026	FALSE
23	24	8	32	240	FALSE	No	CRUKSIM026	FALSE
23	25	9	28	14	FALSE	No	CRUKSIM026	FALSE
26	27	10	34	22	FALSE	No	CRUKSIM026	FALSE
22	23	11	34	39	FALSE	No	CRUKSIM026	FALSE
22	26	7	33	26	FALSE	No	CRUKSIM026	FALSE
18	19	12	28	13	FALSE	No	CRUKSIM026	FALSE
18	22	10	36	76	FALSE	No	CRUKSIM026	FALSE
30	5	10	34	35	TRUE	No	CRUKSIM026	FALSE
29	14	11	36	99	FALSE	No	CRUKSIM026	FALSE
29	30	15	37	70	FALSE	No	CRUKSIM026	FALSE
28	29	6	39	72	FALSE	No	CRUKSIM026	FALSE
17	18	12	55	24	FALSE	No	CRUKSIM026	FALSE
17	28	8	28	3	FALSE	No	CRUKSIM026	FALSE
32	17	40	80	200	FALSE	Yes	CRUKSIM026	TRUE
31	7	6	14	82	FALSE	No	CRUKSIM027	FALSE
30	31	6	20	59	FALSE	No	CRUKSIM027	FALSE
29	30	10	16	53	FALSE	No	CRUKSIM027	FALSE
28	29	10	23	10	FALSE	No	CRUKSIM027	FALSE
28	32	9	16	13	FALSE	No	CRUKSIM027	FALSE
34	3	9	21	50	FALSE	No	CRUKSIM027	FALSE
37	38	12	14	38	FALSE	No	CRUKSIM027	FALSE
36	37	3	23	42	FALSE	No	CRUKSIM027	FALSE
35	36	9	13	8	FALSE	No	CRUKSIM027	FALSE
33	34	6	12	2	FALSE	No	CRUKSIM027	FALSE
33	35	8	19	5	FALSE	No	CRUKSIM027	FALSE
27	28	12	13	56	TRUE	No	CRUKSIM027	FALSE
27	33	4	24	141	FALSE	No	CRUKSIM027	FALSE
43	9	8	17	45	FALSE	No	CRUKSIM027	FALSE
41	43	10	21	45	FALSE	No	CRUKSIM027	FALSE
40	41	8	26	35	FALSE	No	CRUKSIM027	FALSE
26	27	7	30	1	FALSE	No	CRUKSIM027	FALSE
26	40	8	28	26	FALSE	No	CRUKSIM027	FALSE
24	25	12	19	145	FALSE	No	CRUKSIM027	FALSE
24	26	11	20	20	FALSE	No	CRUKSIM027	FALSE
23	24	12	31	24	FALSE	No	CRUKSIM027	FALSE
44	23	20	60	100	FALSE	Yes	CRUKSIM027	TRUE
30	32	8	14	219	FALSE	No	CRUKSIM028	FALSE
29	30	13	18	11	FALSE	No	CRUKSIM028	FALSE
29	7	3	16	1	FALSE	No	CRUKSIM028	FALSE
33	4	1	25	1	FALSE	No	CRUKSIM028	FALSE
28	29	10	17	121	TRUE	No	CRUKSIM028	FALSE
28	33	2	24	52	FALSE	No	CRUKSIM028	FALSE
26	27	9	17	14	FALSE	No	CRUKSIM028	FALSE
26	28	6	25	8	FALSE	No	CRUKSIM028	FALSE
39	40	7	24	20	FALSE	No	CRUKSIM028	FALSE
38	39	8	22	14	FALSE	No	CRUKSIM028	FALSE
38	42	9	26	3	FALSE	No	CRUKSIM028	FALSE
37	38	8	31	11	FALSE	No	CRUKSIM028	FALSE
37	1	5	22	29	FALSE	No	CRUKSIM028	FALSE
36	37	9	24	37	FALSE	No	CRUKSIM028	FALSE
35	36	5	38	32	FALSE	No	CRUKSIM028	FALSE
35	44	12	23	32	FALSE	No	CRUKSIM028	FALSE
47	12	5	23	5	FALSE	No	CRUKSIM028	FALSE
46	47	7	26	4	FALSE	No	CRUKSIM028	FALSE
45	46	3	31	63	FALSE	No	CRUKSIM028	FALSE
34	35	8	31	52	FALSE	No	CRUKSIM028	FALSE
34	45	8	25	8	FALSE	No	CRUKSIM028	FALSE
25	26	7	27	128	FALSE	No	CRUKSIM028	FALSE
25	34	7	31	35	FALSE	No	CRUKSIM028	FALSE
48	25	40	70	100	FALSE	Yes	CRUKSIM028	TRUE
32	2	14	13	44	FALSE	No	CRUKSIM029	FALSE
30	32	11	15	38	FALSE	No	CRUKSIM029	FALSE
38	9	3	12	36	FALSE	No	CRUKSIM029	FALSE
37	38	11	7	111	FALSE	No	CRUKSIM029	FALSE
36	37	11	14	91	FALSE	No	CRUKSIM029	FALSE
35	36	13	15	16	FALSE	No	CRUKSIM029	FALSE
34	35	12	11	42	FALSE	No	CRUKSIM029	FALSE
34	10	12	20	3	FALSE	No	CRUKSIM029	FALSE
33	34	10	15	11	FALSE	No	CRUKSIM029	FALSE
29	30	16	26	34	FALSE	No	CRUKSIM029	FALSE
29	33	9	19	3	TRUE	No	CRUKSIM029	FALSE
28	29	17	13	16	FALSE	No	CRUKSIM029	FALSE
27	11	21	34	7	FALSE	No	CRUKSIM029	FALSE
27	28	27	35	115	FALSE	No	CRUKSIM029	FALSE
23	24	18	19	67	FALSE	No	CRUKSIM029	FALSE
23	27	13	26	16	FALSE	No	CRUKSIM029	FALSE
41	17	16	21	91	FALSE	No	CRUKSIM029	FALSE
40	41	17	27	71	FALSE	No	CRUKSIM029	FALSE
22	23	20	16	26	FALSE	No	CRUKSIM029	FALSE
22	40	26	27	42	FALSE	No	CRUKSIM029	FALSE
42	22	33	55	220	FALSE	Yes	CRUKSIM029	TRUE
21	2	30	29	30	TRUE	No	CRUKSIM030	FALSE
20	21	17	43	45	FALSE	No	CRUKSIM030	FALSE
19	20	22	41	75	FALSE	No	CRUKSIM030	FALSE
19	4	20	43	36	FALSE	No	CRUKSIM030	FALSE
18	19	15	54	2	FALSE	No	CRUKSIM030	FALSE
25	1	11	26	38	TRUE	No	CRUKSIM030	FALSE
24	25	14	25	21	FALSE	No	CRUKSIM030	FALSE
27	10	19	29	62	FALSE	No	CRUKSIM030	FALSE
26	27	9	26	92	FALSE	No	CRUKSIM030	FALSE
26	31	11	29	120	FALSE	No	CRUKSIM030	FALSE
23	24	18	27	70	FALSE	No	CRUKSIM030	FALSE
23	26	16	36	25	FALSE	No	CRUKSIM030	FALSE
22	23	15	29	21	FALSE	No	CRUKSIM030	FALSE
17	18	23	51	124	FALSE	No	CRUKSIM030	FALSE
17	22	24	51	229	TRUE	No	CRUKSIM030	FALSE
32	17	66	77	110	FALSE	Yes	CRUKSIM030	TRUE
19	12	30	45	12	FALSE	No	CRUKSIM031	FALSE
18	19	37	42	136	TRUE	No	CRUKSIM031	FALSE
17	18	18	39	40	FALSE	No	CRUKSIM031	FALSE
24	11	18	25	92	FALSE	No	CRUKSIM031	FALSE
23	24	6	28	11	FALSE	No	CRUKSIM031	FALSE
27	28	13	34	93	FALSE	No	CRUKSIM031	FALSE
27	7	20	14	83	FALSE	No	CRUKSIM031	FALSE
25	27	15	23	65	FALSE	No	CRUKSIM031	FALSE
22	23	17	28	65	FALSE	No	CRUKSIM031	FALSE
22	25	23	39	40	FALSE	No	CRUKSIM031	FALSE
20	21	20	33	57	FALSE	No	CRUKSIM031	FALSE
20	22	18	19	47	FALSE	No	CRUKSIM031	FALSE
16	17	33	47	99	FALSE	No	CRUKSIM031	FALSE
16	20	29	46	150	TRUE	No	CRUKSIM031	FALSE
30	16	33	66	110	FALSE	Yes	CRUKSIM031	TRUE
28	1	13	18	102	FALSE	No	CRUKSIM032	FALSE
27	28	12	38	12	FALSE	No	CRUKSIM032	FALSE
33	34	14	21	40	FALSE	No	CRUKSIM032	FALSE
32	33	8	14	15	FALSE	No	CRUKSIM032	FALSE
32	35	15	19	143	FALSE	No	CRUKSIM032	FALSE
30	31	9	36	15	FALSE	No	CRUKSIM032	FALSE
30	32	9	21	101	FALSE	No	CRUKSIM032	FALSE
26	27	12	19	9	FALSE	No	CRUKSIM032	FALSE
26	30	19	14	16	TRUE	No	CRUKSIM032	FALSE
42	8	14	27	48	FALSE	No	CRUKSIM032	FALSE
40	41	15	22	79	FALSE	No	CRUKSIM032	FALSE
40	42	12	16	35	FALSE	No	CRUKSIM032	FALSE
39	40	11	30	30	FALSE	No	CRUKSIM032	FALSE
38	39	9	21	36	FALSE	No	CRUKSIM032	FALSE
47	24	6	7	35	FALSE	No	CRUKSIM032	FALSE
46	47	6	21	27	FALSE	No	CRUKSIM032	FALSE
45	46	6	18	53	FALSE	No	CRUKSIM032	FALSE
44	45	13	18	27	FALSE	No	CRUKSIM032	FALSE
37	38	10	16	11	FALSE	No	CRUKSIM032	FALSE
37	44	16	21	19	FALSE	No	CRUKSIM032	FALSE
36	37	17	21	8	FALSE	No	CRUKSIM032	FALSE
25	26	17	28	17	FALSE	No	CRUKSIM032	FALSE
25	36	7	14	22	FALSE	No	CRUKSIM032	FALSE
48	25	30	60	100	FALSE	Yes	CRUKSIM032	TRUE
26	27	1	29	30	FALSE	No	CRUKSIM033	FALSE
29	30	6	32	131	FALSE	No	CRUKSIM033	FALSE
28	29	3	41	12	FALSE	No	CRUKSIM033	FALSE
25	26	9	31	93	FALSE	No	CRUKSIM033	FALSE
25	28	6	26	87	TRUE	No	CRUKSIM033	FALSE
32	4	8	36	82	FALSE	No	CRUKSIM033	FALSE
31	32	6	25	12	FALSE	No	CRUKSIM033	FALSE
31	33	5	31	66	FALSE	No	CRUKSIM033	FALSE
24	25	3	26	42	FALSE	No	CRUKSIM033	FALSE
24	31	8	33	74	FALSE	No	CRUKSIM033	FALSE
37	9	5	36	25	FALSE	No	CRUKSIM033	FALSE
36	37	1	34	31	FALSE	No	CRUKSIM033	FALSE
36	39	5	34	25	FALSE	No	CRUKSIM033	FALSE
43	20	2	36	115	FALSE	No	CRUKSIM033	FALSE
42	43	13	25	22	FALSE	No	CRUKSIM033	FALSE
41	42	2	39	44	FALSE	No	CRUKSIM033	FALSE
35	36	1	31	15	FALSE	No	CRUKSIM033	FALSE
35	41	4	28	69	FALSE	No	CRUKSIM033	FALSE
34	35	5	27	19	FALSE	No	CRUKSIM033	FALSE
23	24	7	36	78	FALSE	No	CRUKSIM033	FALSE
23	34	8	36	8	FALSE	No	CRUKSIM033	FALSE
44	23	12	84	120	FALSE	Yes	CRUKSIM033	TRUE
25	26	5	28	137	FALSE	No	CRUKSIM034	FALSE
27	7	14	30	16	FALSE	No	CRUKSIM034	FALSE
24	25	9	36	15	FALSE	No	CRUKSIM034	FALSE
24	27	2	34	41	TRUE	No	CRUKSIM034	FALSE
31	19	8	19	27	FALSE	No	CRUKSIM034	FALSE
31	13	2	24	63	FALSE	No	CRUKSIM034	FALSE
30	31	6	20	38	FALSE	No	CRUKSIM034	FALSE
29	30	4	31	104	FALSE	No	CRUKSIM034	FALSE
34	6	9	18	10	FALSE	No	CRUKSIM034	FALSE
34	35	5	28	6	FALSE	No	CRUKSIM034	FALSE
33	34	6	30	8	FALSE	No	CRUKSIM034	FALSE
32	33	8	32	71	FALSE	No	CRUKSIM034	FALSE
28	29	9	33	28	FALSE	No	CRUKSIM034	FALSE
28	32	2	24	21	FALSE	No	CRUKSIM034	FALSE
23	24	5	31	16	FALSE	No	CRUKSIM034	FALSE
23	28	7	28	25	FALSE	No	CRUKSIM034	FALSE
37	39	10	53	39	FALSE	No	CRUKSIM034	FALSE
36	37	10	50	1	FALSE	No	CRUKSIM034	FALSE
22	23	12	46	98	FALSE	No	CRUKSIM034	FALSE
22	36	12	60	36	FALSE	No	CRUKSIM034	FALSE
42	22	40	80	200	FALSE	Yes	CRUKSIM034	TRUE
27	5	5	26	67	FALSE	No	CRUKSIM035	FALSE
26	27	7	25	95	TRUE	No	CRUKSIM035	FALSE
25	26	3	24	2	FALSE	No	CRUKSIM035	FALSE
31	7	0	15	72	FALSE	No	CRUKSIM035	FALSE
34	13	4	20	146	FALSE	No	CRUKSIM035	FALSE
33	34	2	19	32	FALSE	No	CRUKSIM035	FALSE
32	33	3	32	113	FALSE	No	CRUKSIM035	FALSE
32	35	1	30	25	FALSE	No	CRUKSIM035	FALSE
30	31	5	17	40	FALSE	No	CRUKSIM035	FALSE
30	32	5	25	14	FALSE	No	CRUKSIM035	FALSE
37	38	7	23	2	FALSE	No	CRUKSIM035	FALSE
29	30	4	20	52	FALSE	No	CRUKSIM035	FALSE
29	37	5	17	16	FALSE	No	CRUKSIM035	FALSE
44	23	3	26	39	FALSE	No	CRUKSIM035	FALSE
43	44	3	21	88	FALSE	No	CRUKSIM035	FALSE
42	43	10	26	49	FALSE	No	CRUKSIM035	FALSE
40	42	3	29	28	FALSE	No	CRUKSIM035	FALSE
39	40	7	20	9	FALSE	No	CRUKSIM035	FALSE
28	29	4	28	12	FALSE	No	CRUKSIM035	FALSE
28	39	8	29	3	FALSE	No	CRUKSIM035	FALSE
24	25	4	23	35	FALSE	No	CRUKSIM035	FALSE
24	28	6	33	51	FALSE	No	CRUKSIM035	FALSE
46	24	11	66	110	FALSE	Yes	CRUKSIM035	TRUE
25	9	17	27	163	FALSE	No	CRUKSIM036	FALSE
27	10	18	18	12	FALSE	No	CRUKSIM036	FALSE
27	28	17	18	83	FALSE	No	CRUKSIM036	FALSE
26	27	21	19	9	FALSE	No	CRUKSIM036	FALSE
24	25	19	21	54	FALSE	No	CRUKSIM036	FALSE
24	26	12	23	3	FALSE	No	CRUKSIM036	FALSE
33	12	22	13	17	FALSE	No	CRUKSIM036	FALSE
33	14	8	15	28	FALSE	No	CRUKSIM036	FALSE
32	33	22	30	71	TRUE	No	CRUKSIM036	FALSE
34	4	19	21	50	FALSE	No	CRUKSIM036	FALSE
34	35	14	18	23	FALSE	No	CRUKSIM036	FALSE
31	32	15	18	27	FALSE	No	CRUKSIM036	FALSE
31	34	25	18	14	FALSE	No	CRUKSIM036	FALSE
30	31	23	18	72	FALSE	No	CRUKSIM036	FALSE
23	24	23	27	162	FALSE	No	CRUKSIM036	FALSE
23	30	26	29	97	FALSE	No	CRUKSIM036	FALSE
22	23	20	27	38	FALSE	No	CRUKSIM036	FALSE
21	22	40	40	41	FALSE	No	CRUKSIM036	FALSE
21	38	35	40	26	FALSE	No	CRUKSIM036	FALSE
40	21	44	55	110	FALSE	Yes	CRUKSIM036	TRUE
31	17	4	26	58	FALSE	No	CRUKSIM037	FALSE
30	31	5	23	57	FALSE	No	CRUKSIM037	FALSE
30	32	2	22	60	FALSE	No	CRUKSIM037	FALSE
34	35	5	27	76	FALSE	No	CRUKSIM037	FALSE
29	30	12	23	9	FALSE	No	CRUKSIM037	FALSE
29	34	3	27	15	FALSE	No	CRUKSIM037	FALSE
28	29	4	31	40	FALSE	No	CRUKSIM037	FALSE
27	28	7	29	72	FALSE	No	CRUKSIM037	FALSE
38	6	7	32	47	FALSE	No	CRUKSIM037	FALSE
37	38	5	26	83	TRUE	No	CRUKSIM037	FALSE
26	27	10	30	67	FALSE	No	CRUKSIM037	FALSE
26	37	8	27	9	FALSE	No	CRUKSIM037	FALSE
25	26	7	45	26	FALSE	No	CRUKSIM037	FALSE
25	39	9	32	74	FALSE	No	CRUKSIM037	FALSE
24	25	9	44	20	FALSE	No	CRUKSIM037	FALSE
42	8	15	34	17	FALSE	No	CRUKSIM037	FALSE
41	42	14	46	40	FALSE	No	CRUKSIM037	FALSE
40	41	13	42	21	TRUE	No	CRUKSIM037	FALSE
40	43	18	43	6	FALSE	No	CRUKSIM037	FALSE
23	24	10	43	47	FALSE	No	CRUKSIM037	FALSE
23	40	9	52	36	FALSE	No	CRUKSIM037	FALSE
44	23	22	88	220	FALSE	Yes	CRUKSIM037	TRUE
20	21	41	50	115	TRUE	No	CRUKSIM038	FALSE
19	20	38	56	82	FALSE	No	CRUKSIM038	FALSE
30	7	10	14	16	FALSE	No	CRUKSIM038	FALSE
29	1	10	21	4	FALSE	No	CRUKSIM038	FALSE
29	30	15	19	23	FALSE	No	CRUKSIM038	FALSE
28	11	8	18	154	FALSE	No	CRUKSIM038	FALSE
28	29	11	24	31	FALSE	No	CRUKSIM038	FALSE
27	28	16	17	34	FALSE	No	CRUKSIM038	FALSE
27	31	17	21	19	FALSE	No	CRUKSIM038	FALSE
26	27	16	26	80	TRUE	No	CRUKSIM038	FALSE
32	9	26	30	18	FALSE	No	CRUKSIM038	FALSE
25	26	28	37	203	FALSE	No	CRUKSIM038	FALSE
25	32	28	42	28	FALSE	No	CRUKSIM038	FALSE
22	25	35	46	191	FALSE	No	CRUKSIM038	FALSE
18	19	44	58	54	FALSE	No	CRUKSIM038	FALSE
18	22	41	61	28	FALSE	No	CRUKSIM038	FALSE
34	18	96	60	120	FALSE	Yes	CRUKSIM038	TRUE
30	13	5	21	19	FALSE	No	CRUKSIM039	FALSE
29	30	10	27	121	FALSE	No	CRUKSIM039	FALSE
35	22	5	26	146	FALSE	No	CRUKSIM039	FALSE
34	35	7	33	19	FALSE	No	CRUKSIM039	FALSE
33	34	3	22	11	FALSE	No	CRUKSIM039	FALSE
33	36	7	31	12	TRUE	No	CRUKSIM039	FALSE
41	10	9	12	108	FALSE	No	CRUKSIM039	FALSE
39	41	11	28	7	FALSE	No	CRUKSIM039	FALSE
38	39	9	27	6	FALSE	No	CRUKSIM039	FALSE
32	33	5	33	50	FALSE	No	CRUKSIM039	FALSE
32	38	3	24	6	FALSE	No	CRUKSIM039	FALSE
31	32	10	22	29	FALSE	No	CRUKSIM039	FALSE
28	29	11	18	33	FALSE	No	CRUKSIM039	FALSE
28	31	13	36	14	FALSE	No	CRUKSIM039	FALSE
25	26	5	26	6	FALSE	No	CRUKSIM039	FALSE
25	28	7	21	56	FALSE	No	CRUKSIM039	FALSE
43	18	8	35	64	FALSE	No	CRUKSIM039	FALSE
45	8	9	31	77	FALSE	No	CRUKSIM039	FALSE
42	43	9	29	24	FALSE	No	CRUKSIM039	FALSE
42	45	7	39	131	FALSE	No	CRUKSIM039	FALSE
24	25	8	27	15	FALSE	No	CRUKSIM039	FALSE
24	42	14	30	6	FALSE	No	CRUKSIM039	FALSE
46	24	48	96	240	FALSE	Yes	CRUKSIM039	TRUE
29	30	19	20	13	FALSE	No	CRUKSIM040	FALSE
27	28	21	22	226	FALSE	No	CRUKSIM040	FALSE
27	29	25	19	26	FALSE	No	CRUKSIM040	FALSE
26	27	19	26	17	FALSE	No	CRUKSIM040	FALSE
25	5	21	25	48	FALSE	No	CRUKSIM040	FALSE
25	26	25	25	27	FALSE	No	CRUKSIM040	FALSE
24	25	17	25	40	FALSE	No	CRUKSIM040	FALSE
36	17	12	14	62	FALSE	No	CRUKSIM040	FALSE
35	6	15	15	4	TRUE	No	CRUKSIM040	FALSE
35	36	15	15	61	FALSE	No	CRUKSIM040	FALSE
33	35	21	13	22	FALSE	No	CRUKSIM040	FALSE
32	33	16	23	16	FALSE	No	CRUKSIM040	FALSE
39	19	10	16	35	FALSE	No	CRUKSIM040	FALSE
38	39	18	15	141	FALSE	No	CRUKSIM040	FALSE
42	43	16	27	2	FALSE	No	CRUKSIM040	FALSE
37	38	23	15	28	FALSE	No	CRUKSIM040	FALSE
37	42	17	20	61	FALSE	No	CRUKSIM040	FALSE
31	32	16	19	69	FALSE	No	CRUKSIM040	FALSE
31	37	16	20	22	FALSE	No	CRUKSIM040	FALSE
23	24	23	22	36	FALSE	No	CRUKSIM040	FALSE
23	31	19	24	124	FALSE	No	CRUKSIM040	FALSE
44	23	96	60	120	FALSE	Yes	CRUKSIM040	TRUE
26	22	6	29	25	FALSE	No	CRUKSIM041	FALSE
28	7	5	24	85	FALSE	No	CRUKSIM041	FALSE
30	31	7	25	42	FALSE	No	CRUKSIM041	FALSE
30	12	10	23	41	FALSE	No	CRUKSIM041	FALSE
29	30	5	25	41	FALSE	No	CRUKSIM041	FALSE
29	5	7	27	14	FALSE	No	CRUKSIM041	FALSE
27	28	4	18	9	FALSE	No	CRUKSIM041	FALSE
27	29	8	21	63	FALSE	No	CRUKSIM041	FALSE
25	26	10	23	22	FALSE	No	CRUKSIM041	FALSE
25	27	8	15	68	FALSE	No	CRUKSIM041	FALSE
36	37	11	16	50	FALSE	No	CRUKSIM041	FALSE
34	36	10	33	54	FALSE	No	CRUKSIM041	FALSE
39	40	5	19	49	FALSE	No	CRUKSIM041	FALSE
38	39	10	32	143	FALSE	No	CRUKSIM041	FALSE
33	34	15	27	97	FALSE	No	CRUKSIM041	FALSE
33	38	11	23	4	FALSE	No	CRUKSIM041	FALSE
43	19	12	31	55	TRUE	No	CRUKSIM041	FALSE
42	43	6	27	9	FALSE	No	CRUKSIM041	FALSE
32	33	13	29	39	FALSE	No	CRUKSIM041	FALSE
32	42	10	43	1	FALSE	No	CRUKSIM041	FALSE
24	25	7	33	134	FALSE	No	CRUKSIM041	FALSE
24	32	12	33	35	FALSE	No	CRUKSIM041	FALSE
46	24	48	72	120	FALSE	Yes	CRUKSIM041	TRUE
29	9	10	20	27	FALSE	No	CRUKSIM042	FALSE
27	29	10	26	48	FALSE	No	CRUKSIM042	FALSE
33	5	9	19	75	FALSE	No	CRUKSIM042	FALSE
32	33	7	14	27	FALSE	No	CRUKSIM042	FALSE
30	32	10	18	33	FALSE	No	CRUKSIM042	FALSE
26	27	11	21	24	FALSE	No	CRUKSIM042	FALSE
26	30	8	24	13	FALSE	No	CRUKSIM042	FALSE
38	12	12	25	255	FALSE	No	CRUKSIM042	FALSE
37	38	6	23	16	FALSE	No	CRUKSIM042	FALSE
36	37	5	21	3	FALSE	No	CRUKSIM042	FALSE
34	35	13	19	124	FALSE	No	CRUKSIM042	FALSE
34	36	11	32	24	FALSE	No	CRUKSIM042	FALSE
25	26	8	31	59	FALSE	No	CRUKSIM042	FALSE
25	34	10	38	83	FALSE	No	CRUKSIM042	FALSE
42	1	8	23	5	FALSE	No	CRUKSIM042	FALSE
42	15	6	25	4	FALSE	No	CRUKSIM042	FALSE
40	42	16	20	74	FALSE	No	CRUKSIM042	FALSE
39	40	11	33	20	FALSE	No	CRUKSIM042	FALSE
24	25	7	24	14	FALSE	No	CRUKSIM042	FALSE
24	39	9	12	60	TRUE	No	CRUKSIM042	FALSE
23	24	11	27	2	TRUE	No	CRUKSIM042	FALSE
44	23	22	55	110	FALSE	Yes	CRUKSIM042	TRUE
28	16	2	31	52	FALSE	No	CRUKSIM043	FALSE
27	9	3	29	37	FALSE	No	CRUKSIM043	FALSE
27	28	6	19	37	FALSE	No	CRUKSIM043	FALSE
33	4	3	27	31	FALSE	No	CRUKSIM043	FALSE
32	33	10	29	8	FALSE	No	CRUKSIM043	FALSE
31	32	4	33	12	FALSE	No	CRUKSIM043	FALSE
30	31	3	31	1	FALSE	No	CRUKSIM043	FALSE
26	27	6	27	85	FALSE	No	CRUKSIM043	FALSE
26	30	4	23	11	FALSE	No	CRUKSIM043	FALSE
25	26	6	33	5	FALSE	No	CRUKSIM043	FALSE
41	6	5	20	131	FALSE	No	CRUKSIM043	FALSE
39	41	3	26	23	FALSE	No	CRUKSIM043	FALSE
36	37	5	17	1	FALSE	No	CRUKSIM043	FALSE
36	39	4	24	63	FALSE	No	CRUKSIM043	FALSE
44	21	2	18	130	FALSE	No	CRUKSIM043	FALSE
43	44	3	24	2	FALSE	No	CRUKSIM043	FALSE
42	43	3	21	23	FALSE	No	CRUKSIM043	FALSE
35	36	2	18	8	FALSE	No	CRUKSIM043	FALSE
35	42	1	20	22	FALSE	No	CRUKSIM043	FALSE
34	35	4	14	86	TRUE	No	CRUKSIM043	FALSE
24	25	7	25	34	FALSE	No	CRUKSIM043	FALSE
24	34	4	31	98	FALSE	No	CRUKSIM043	FALSE
46	24	10	60	100	FALSE	Yes	CRUKSIM043	TRUE
23	7	13	33	276	FALSE	No	CRUKSIM044	FALSE
22	23	16	27	48	FALSE	No	CRUKSIM044	FALSE
21	22	21	38	10	FALSE	No	CRUKSIM044	FALSE
24	25	31	37	26	FALSE	No	CRUKSIM044	FALSE
20	21	25	48	35	FALSE	No	CRUKSIM044	FALSE
20	24	21	45	5	FALSE	No	CRUKSIM044	FALSE
31	12	9	23	37	FALSE	No	CRUKSIM044	FALSE
30	31	9	34	143	FALSE	No	CRUKSIM044	FALSE
29	13	17	30	4	FALSE	No	CRUKSIM044	FALSE
29	30	19	26	41	FALSE	No	CRUKSIM044	FALSE
28	29	4	30	30	FALSE	No	CRUKSIM044	FALSE
32	33	23	32	55	FALSE	No	CRUKSIM044	FALSE
27	28	13	29	1	FALSE	No	CRUKSIM044	FALSE
27	32	17	36	88	FALSE	No	CRUKSIM044	FALSE
26	27	19	32	75	TRUE	No	CRUKSIM044	FALSE
19	20	17	51	21	TRUE	No	CRUKSIM044	FALSE
19	26	14	43	65	FALSE	No	CRUKSIM044	FALSE
36	19	36	84	240	FALSE	Yes	CRUKSIM044	TRUE
28	29	3	32	30	FALSE	No	CRUKSIM045	FALSE
28	30	1	23	23	FALSE	No	CRUKSIM045	FALSE
27	28	2	20	97	FALSE	No	CRUKSIM045	FALSE
33	3	3	29	34	FALSE	No	CRUKSIM045	FALSE
32	33	2	25	31	FALSE	No	CRUKSIM045	FALSE
32	34	4	24	50	FALSE	No	CRUKSIM045	FALSE
37	20	3	19	17	FALSE	No	CRUKSIM045	FALSE
36	37	5	23	89	TRUE	No	CRUKSIM045	FALSE
